CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,VOTOS_CAND_NREG_17ene16,VOTOS_VALIDOS_17ene16,VOTOS_NULOS_17ene16,VOTOS_TOTAL_17ene16,LISTA_NOMINAL_17ene16,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,270,MIXTO(A),B,184,100,2,88,9,8,6,3,0,0,0,1,0,0,8,0,0,0,0,0,2,409,6,417,690,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0270_1_B_0_2.jpg,2,14,9,MINATITLAN,270,M,NA,1.1645616872018711,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,270,MIXTO(A),C01,221,117,0,73,8,11,10,2,0,1,1,0,0,0,2,2,1,1,0,0,0,450,8,458,689,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,9,MINATITLAN,270,M,NA,1.0780814537315877,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,271,MIXTO(A),B,164,139,5,72,3,24,8,0,0,0,1,0,1,0,8,0,1,0,0,0,0,426,6,432,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0271_1_B_0_2.jpg,2,14,9,MINATITLAN,271,M,NA,1.481298178271045,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,271,MIXTO(A),C01,166,157,2,68,6,21,10,0,0,1,1,0,0,0,6,1,1,0,0,0,0,440,5,445,722,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0271_1_C_0_2.jpg,2,14,9,MINATITLAN,271,M,NA,1.744623782907434,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,272,MIXTO(A),B,154,92,3,80,7,16,14,2,0,1,0,0,0,0,8,0,1,0,0,0,0,378,5,383,579,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0272_1_B_0_2.jpg,2,14,9,MINATITLAN,272,M,NA,1.10866236351901,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,272,MIXTO(A),C01,149,99,3,77,6,12,5,3,0,2,1,2,0,0,10,0,0,1,0,0,0,370,5,375,578,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0272_1_C_0_2.jpg,2,14,9,MINATITLAN,272,M,NA,1.1473950154253603,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,273,RURAL,B,101,73,0,40,1,0,4,0,0,1,1,0,0,0,5,0,0,0,0,0,0,226,1,227,306,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0273_1_B_0_2.jpg,2,14,9,MINATITLAN,273,R,NA,0.07308874626523576,2,1,2.1
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,273,RURAL,E01,107,129,0,48,2,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,296,6,302,435,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0273_1_E_0_2.jpg,2,14,9,MINATITLAN,273,R,NA,0.9680891545061743,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,274,RURAL,B,31,33,0,11,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,115,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0274_1_B_0_2.jpg,2,14,9,MINATITLAN,274,R,NA,-0.8695585900046853,2,1,2.1
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,274,RURAL,E01,30,40,0,2,4,1,5,0,0,1,0,0,0,0,2,1,0,0,0,0,0,86,0,86,134,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0274_1_E_0_2.jpg,2,14,9,MINATITLAN,274,R,NA,-0.7380523362154343,2,1,2.1
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,274,RURAL,E02,16,57,0,14,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,92,0,92,156,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0274_2_E_0_2.jpg,2,14,9,MINATITLAN,274,R,NA,-0.3908394583217806,2,1,2.1
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,275,RURAL,B,160,135,11,47,6,30,9,1,1,1,0,1,0,0,0,0,1,0,0,0,0,403,2,405,700,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0275_1_B_0_2.jpg,2,14,9,MINATITLAN,275,R,NA,1.0215520665049604,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,275,RURAL,E01,31,18,0,6,9,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,73,0,73,105,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0275_1_E_0_2.jpg,2,14,9,MINATITLAN,275,R,NA,-0.9895855549552812,2,1,2.1
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,276,RURAL,B,266,145,1,59,5,12,12,2,1,2,0,1,0,0,9,0,0,0,0,0,0,515,9,524,741,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO2.pdf,2,14,9,MINATITLAN,276,R,NA,1.181599757946435,2,2,2.2
5,6,COLIMA,2,MANZANILLO,9,MINATITLAN,276,RURAL,E01,22,44,0,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,80,98,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0276_1_E_0_2.jpg,2,14,9,MINATITLAN,276,R,NA,-0.7111120702056265,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,277,MIXTO(A),B,163,140,6,13,5,16,1,4,1,6,0,0,0,0,2,0,0,0,0,0,0,357,19,376,748,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,277,M,NA,0.5820231932807344,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,277,MIXTO(A),C01,155,148,3,9,6,14,5,4,0,6,1,2,0,0,3,0,0,0,0,0,0,356,8,364,748,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0277_1_C_0_2.jpg,2,10,10,TECOMAN,277,M,NA,0.8040072773352609,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,277,MIXTO(A),C02,144,128,5,9,9,33,8,2,0,2,0,2,0,0,2,2,0,0,0,0,0,346,10,356,747,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0277_2_C_0_2.jpg,2,10,10,TECOMAN,277,M,NA,0.5271995006594652,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,277,MIXTO(A),C03,159,121,5,10,6,4,2,1,3,1,0,0,0,0,6,3,0,0,0,0,0,321,14,335,747,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_VR.pdf,2,10,10,TECOMAN,277,M,NA,0.2597476981961368,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,278,URBANO(A),B,121,112,1,7,5,19,4,1,1,5,0,1,0,0,2,1,0,0,0,0,0,280,9,289,576,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0278_1_B_0_2.jpg,2,10,10,TECOMAN,278,U,NA,0.2076735143168303,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,278,URBANO(A),C01,134,100,2,3,5,19,11,3,0,3,0,0,0,0,4,2,0,0,0,0,0,286,5,291,575,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0278_1_C_0_2.jpg,2,10,10,TECOMAN,278,U,NA,0.0726552177819123,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,279,URBANO(A),B,138,91,3,1,8,23,11,6,1,0,0,2,0,0,1,0,1,0,0,0,0,286,5,291,595,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0279_1_B_0_2.jpg,2,10,10,TECOMAN,279,U,NA,-0.07017377631704963,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),B,139,108,5,10,5,22,11,4,2,3,0,1,1,0,3,0,0,0,0,0,0,314,9,323,630,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,280,M,NA,0.2877597258395457,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),C01,153,88,11,2,6,23,5,4,1,1,0,1,0,0,4,0,0,1,0,0,0,300,7,307,630,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_1_C_0_2.jpg,2,10,10,TECOMAN,280,M,NA,-0.26950034071765117,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),E01,176,108,12,7,7,12,3,3,0,3,1,1,0,0,7,0,0,0,0,0,0,340,7,347,736,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,280,M,NA,0.06624915679984156,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),E01C01,171,129,4,12,6,26,8,7,0,0,4,1,0,0,6,0,1,0,0,0,0,375,4,379,736,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_1_E_1_2.jpg,2,10,10,TECOMAN,280,M,NA,0.6207678842215871,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),E01C02,173,123,11,8,7,16,14,4,0,7,1,0,0,0,4,1,0,0,0,0,0,369,12,381,736,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_VR.pdf,2,10,10,TECOMAN,280,M,NA,0.5183411195308257,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),E01C03,161,114,13,12,3,18,13,6,0,5,0,0,2,0,3,0,0,0,0,0,0,350,4,354,736,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_1_E_3_2.jpg,2,10,10,TECOMAN,280,M,NA,0.40749767180125945,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),E01C04,172,115,9,9,5,29,6,4,0,5,0,3,0,0,5,0,1,0,0,0,1,363,9,373,735,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_1_E_4_2.jpg,2,10,10,TECOMAN,280,M,NA,0.2816547228808597,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),E01C05,155,101,8,12,2,25,12,5,2,4,2,1,0,0,7,0,1,0,0,0,0,337,11,348,735,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_1_E_5_2.jpg,2,10,10,TECOMAN,280,M,NA,0.25577417947015,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),C02,149,95,7,10,4,13,5,3,1,5,0,0,0,0,2,0,0,0,0,0,0,294,11,305,630,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_2_C_0_2.jpg,2,10,10,TECOMAN,280,M,NA,-0.08288137531824902,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,280,MIXTO(A),C03,158,84,7,3,7,24,8,5,0,7,0,1,0,0,2,1,0,0,0,0,0,307,10,317,629,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0280_3_C_0_2.jpg,2,10,10,TECOMAN,280,M,NA,-0.18942616822943845,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,281,URBANO(A),B,130,112,0,3,2,27,4,2,1,5,1,2,0,0,0,0,1,0,0,0,0,290,4,294,502,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,281,U,NA,0.09423710637424504,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,281,URBANO(A),C01,141,87,4,1,5,28,2,12,0,4,0,0,0,0,0,5,1,0,0,0,0,290,4,294,501,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0281_1_C_0_2.jpg,2,10,10,TECOMAN,281,U,NA,-0.09894016835765138,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,282,URBANO(A),B,163,160,5,5,6,23,1,9,1,6,1,2,0,0,5,1,0,0,0,0,1,388,10,399,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0282_1_B_0_2.jpg,2,10,10,TECOMAN,282,U,NA,0.9915655339083254,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,282,URBANO(A),C01,151,142,6,4,5,22,5,8,1,4,0,1,0,0,2,1,1,0,0,0,0,353,5,358,723,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0282_1_C_0_2.jpg,2,10,10,TECOMAN,282,U,NA,0.6800067936586781,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,282,URBANO(A),C02,165,145,6,3,7,30,4,2,1,2,0,1,0,0,1,0,0,0,0,0,0,367,6,373,723,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,282,U,NA,0.4714846730025439,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,283,URBANO(A),B,149,141,4,7,3,39,6,9,2,3,0,0,0,0,4,2,0,0,0,0,0,369,11,380,733,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,283,U,NA,0.7236402164301747,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,283,URBANO(A),C01,172,143,7,3,6,18,3,6,0,3,0,1,0,0,0,0,1,0,0,0,0,363,10,373,733,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,283,U,NA,0.4904817709883695,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,283,URBANO(A),C02,184,119,5,8,6,35,7,7,1,3,0,2,0,0,5,0,1,0,0,0,1,383,14,398,733,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0283_2_C_0_2.jpg,2,10,10,TECOMAN,283,U,NA,0.33693602205445744,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,283,URBANO(A),C03,193,107,3,2,3,17,12,3,2,4,1,0,0,1,4,0,1,0,0,0,1,353,10,364,733,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0283_3_C_0_2.jpg,2,10,10,TECOMAN,283,U,NA,-0.02100564970864932,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,284,URBANO(A),B,78,82,6,0,2,19,1,2,0,5,0,0,0,0,2,1,0,0,0,0,0,198,4,202,381,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0284_1_B_0_2.jpg,2,10,10,TECOMAN,284,U,NA,-0.2857758774585103,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,284,URBANO(A),C01,79,69,6,2,1,16,5,2,1,4,0,0,0,0,4,0,0,0,0,0,1,189,3,193,381,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0284_1_C_0_2.jpg,2,10,10,TECOMAN,284,U,NA,-0.40917037566033226,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,285,URBANO(A),B,136,145,6,3,2,24,9,7,0,8,0,2,0,0,3,0,2,0,0,0,0,347,8,355,714,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0285_1_B_0_2.jpg,2,10,10,TECOMAN,285,U,NA,0.8436551423462681,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,286,MIXTO(A),B,221,210,7,16,15,49,20,11,0,2,1,0,0,0,3,0,1,0,0,0,0,556,14,570,550,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0286_1_B_0_2.jpg,2,16,10,TECOMAN,286,M,NA,2.055311596762443,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,286,MIXTO(A),C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,CASILLA NO INSTALADA,NA,NA,JE2015L_06_02_0286_1_C_0_2.jpg,2,16,10,TECOMAN,286,M,NA,-1.4622117227140023,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,287,URBANO(A),B,97,118,2,0,2,0,2,1,0,2,0,2,0,0,2,0,1,0,0,0,0,229,5,234,552,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,287,U,NA,0.16846734739565788,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,288,URBANO(A),B,126,153,3,3,3,21,7,4,1,4,1,0,2,0,3,0,0,0,0,0,0,331,6,337,570,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,288,U,NA,0.8416522591455164,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,289,URBANO(A),B,131,120,0,4,6,12,19,0,2,4,1,0,0,0,3,0,0,0,0,0,0,302,7,309,511,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0289_1_B_0_2.jpg,2,16,10,TECOMAN,289,U,NA,0.45217060853084023,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,289,URBANO(A),C01,118,99,1,1,9,22,13,2,1,4,1,1,0,0,1,0,0,0,0,0,0,273,6,279,510,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0289_1_C_0_2.jpg,2,16,10,TECOMAN,289,U,NA,0.11964413477013242,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,290,MIXTO(A),B,139,139,10,9,4,30,6,6,0,8,1,1,0,0,2,0,0,0,0,0,0,355,4,359,625,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0290_1_B_0_2.jpg,2,16,10,TECOMAN,290,M,NA,0.7516440744670718,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,290,MIXTO(A),C01,140,133,7,6,9,29,17,3,0,4,0,1,0,0,2,0,1,0,0,0,0,352,5,357,625,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0290_1_C_0_2.jpg,2,16,10,TECOMAN,290,M,NA,0.7276016961216589,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,290,MIXTO(A),C02,129,135,4,9,6,33,12,4,3,3,0,0,0,0,9,0,0,0,0,0,0,347,7,354,625,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0290_2_C_0_2.jpg,2,16,10,TECOMAN,290,M,NA,0.8015429181541895,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,290,MIXTO(A),C03,154,120,4,5,4,27,13,6,0,7,0,0,0,0,3,0,1,0,0,0,0,344,7,351,624,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,16,10,TECOMAN,290,M,NA,0.4460737751786656,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,290,MIXTO(A),C04,149,126,4,7,2,26,10,2,2,2,1,0,0,0,3,0,0,0,0,0,1,334,11,346,624,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,16,10,TECOMAN,290,M,NA,0.34532475759626585,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,291,URBANO(A),B,143,134,6,2,3,19,10,1,1,5,0,0,1,0,2,1,0,0,0,0,0,328,9,337,710,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0291_1_B_0_2.jpg,2,10,10,TECOMAN,291,U,NA,0.448658565785173,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,291,URBANO(A),C01,138,145,4,3,3,16,7,1,0,5,0,0,0,0,7,1,0,0,0,0,0,330,8,338,710,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0291_1_C_0_2.jpg,2,10,10,TECOMAN,291,U,NA,0.6605400500860215,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,291,URBANO(A),C02,148,116,2,4,2,21,11,4,0,6,0,1,2,0,10,1,0,0,0,0,0,328,6,334,710,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,291,U,NA,0.42248900338558126,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,291,URBANO(A),C03,135,125,2,6,3,16,6,4,2,1,0,1,1,0,5,1,1,0,0,0,0,309,9,318,710,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,291,U,NA,0.4212568237950456,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,291,URBANO(A),C04,176,98,13,4,6,14,2,1,1,6,2,1,0,0,3,0,0,0,0,0,0,327,8,335,709,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0291_4_C_0_2.jpg,2,10,10,TECOMAN,291,U,NA,-0.20259137378296643,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,292,URBANO(A),B,143,86,5,2,4,25,4,3,1,3,1,2,0,0,1,0,0,0,0,0,0,280,5,285,537,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0292_1_B_0_2.jpg,2,10,10,TECOMAN,292,U,NA,-0.33273684694973404,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,292,URBANO(A),C01,145,80,4,3,2,21,8,1,0,9,0,2,0,0,2,0,1,0,0,0,0,278,7,285,537,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0292_1_C_0_2.jpg,2,10,10,TECOMAN,292,U,NA,-0.3232484022773284,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,293,URBANO(A),B,91,73,2,0,3,9,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,188,8,196,388,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0293_1_B_0_2.jpg,2,10,10,TECOMAN,293,U,NA,-0.5164858721817378,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,293,URBANO(A),C01,87,76,2,3,5,17,4,3,1,3,0,0,0,0,2,0,0,0,0,0,0,203,7,210,388,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,10,10,TECOMAN,293,U,NA,-0.29418869106932394,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,294,URBANO(A),B,150,110,3,8,0,18,6,5,0,6,0,0,0,0,1,0,1,0,0,0,0,308,7,315,504,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0294_1_B_0_2.jpg,2,10,10,TECOMAN,294,U,NA,0.12257813953803487,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,295,URBANO(A),B,185,170,8,16,4,33,13,2,0,1,1,0,0,0,2,1,0,0,0,0,0,436,10,446,738,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0295_1_B_0_2.jpg,2,16,10,TECOMAN,295,U,NA,1.079285685825127,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,296,URBANO(A),B,87,106,2,5,4,15,5,0,0,1,0,1,0,0,3,0,0,0,0,0,0,229,6,235,393,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0296_1_B_0_2.jpg,2,16,10,TECOMAN,296,U,NA,0.12023421178239957,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,296,URBANO(A),C01,78,93,3,6,6,18,1,0,0,6,0,0,0,0,2,0,1,0,0,0,0,214,6,220,392,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0296_1_C_0_2.jpg,2,16,10,TECOMAN,296,U,NA,5.083048551883795e-4,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,297,URBANO(A),B,140,135,7,1,2,29,6,1,0,1,0,1,0,0,2,2,0,0,0,0,0,327,8,335,583,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,16,10,TECOMAN,297,U,NA,0.33873420058825493,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,297,URBANO(A),C01,164,107,8,4,1,26,3,2,0,3,0,0,0,0,0,1,1,0,0,0,0,320,9,329,583,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0297_1_C_0_2.jpg,2,16,10,TECOMAN,297,U,NA,-0.17029273035568332,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,297,URBANO(A),C02,135,127,3,2,3,28,7,0,0,0,0,0,0,0,3,0,1,0,0,0,0,309,7,316,583,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0297_2_C_0_2.jpg,2,16,10,TECOMAN,297,U,NA,0.2286532868623934,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,298,MIXTO(A),B,142,127,7,4,0,31,5,2,3,1,0,0,0,0,2,0,1,0,0,0,0,325,5,330,633,RECUENTO(SRA),NA,NA,JE2015L_06_02_9_GPO3.pdf,2,15,10,TECOMAN,298,M,NA,0.20386041354777823,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,298,MIXTO(A),C01,165,104,5,7,5,21,3,1,2,4,0,1,0,0,4,1,0,0,0,0,0,323,9,332,633,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0298_1_C_0_2.jpg,2,15,10,TECOMAN,298,M,NA,-0.06052491368770907,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,299,URBANO(A),B,141,105,7,3,2,19,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,285,5,290,521,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0299_1_B_0_2.jpg,2,10,10,TECOMAN,299,U,NA,-0.17474793370300395,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,299,URBANO(A),C01,132,98,3,4,2,19,10,0,0,4,0,0,0,0,3,0,0,0,0,0,0,275,9,284,521,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0299_1_C_0_2.jpg,2,10,10,TECOMAN,299,U,NA,-0.09131826699806778,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,300,URBANO(A),B,141,175,3,5,8,42,4,11,1,6,0,1,0,0,5,0,1,0,0,0,0,403,5,408,666,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0300_1_B_0_2.jpg,2,10,10,TECOMAN,300,U,NA,1.3795019078745785,2,2,2.2
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,301,URBANO(A),B,99,98,1,2,1,22,2,2,0,3,1,3,0,0,2,0,0,0,0,0,0,236,6,242,413,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0301_1_B_0_2.jpg,2,16,10,TECOMAN,301,U,NA,-0.07143003397659042,2,1,2.1
5,6,COLIMA,2,MANZANILLO,10,TECOMAN,301,URBANO(A),C01,101,105,4,2,2,22,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,246,7,253,413,ACTA DE CASILLA,NA,NA,JE2015L_06_02_0301_1_C_0_2.jpg,2,16,10,TECOMAN,301,U,NA,-0.010039862416315548,2,1,2.1
