CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1487,URBANO(A),B,100,95,7,2,21,4,128,0,6,3,2,2,0,14,7,0,391,18,409,739,GRUPO DE RECUENTO,NA,NA,NA,2,14,48,TLALTENANGO DE SANCHEZ ROMAN,1487,U,NA,2.8652432517163566,2,2,2.2
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1862,URBANO(A),B,38,123,31,10,5,8,207,11,6,0,0,0,0,8,11,0,458,13,471,734,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1862,U,NA,4.85794371719976,2,2,3.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,330,RURAL,B,3,113,3,9,1,6,67,25,1,0,1,0,1,2,1,0,233,6,239,405,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,330,R,NA,1.8115907985887572,2,2,1.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,210,URBANO(A),B,39,65,21,3,4,4,143,41,1,0,0,0,0,6,11,0,338,13,351,650,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,210,U,NA,2.558597752116888,2,2,1.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,252,RURAL,C01,7,95,6,12,2,7,96,28,1,0,0,0,0,1,4,0,259,2,261,469,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,252,R,NA,2.1529119785477198,2,2,1.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,494,URBANO(A),C01,21,111,31,6,5,4,137,22,3,0,1,0,0,10,11,3,362,9,374,632,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,494,U,NA,3.1675948274264987,2,2,4.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,331,RURAL,B,3,20,2,2,0,0,42,3,0,0,0,0,0,0,0,0,72,3,75,106,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,331,R,NA,-0.25939257928439446,2,1,1.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1862,URBANO(A),C01,44,109,29,12,4,5,186,15,8,1,1,0,0,12,22,0,448,8,456,733,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1862,U,NA,4.137889889136588,2,2,3.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,152,URBANO(A),C01,18,60,9,7,0,3,87,9,4,1,1,0,0,5,9,0,213,6,219,389,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,152,U,NA,1.3134775882907408,2,1,1.1
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,509,URBANO(A),B,7,97,20,22,5,4,102,36,0,0,1,0,0,6,9,0,309,18,327,613,GRUPO DE RECUENTO,NA,NA,NA,4,3,17,GUADALUPE,509,U,NA,2.2855140720395766,2,2,4.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,211,URBANO(A),C01,18,68,16,2,0,3,136,21,2,0,0,0,0,3,4,0,273,2,275,459,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,211,U,NA,2.4595144426083473,2,2,1.2
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1863,URBANO(A),B,6,63,8,3,3,3,110,37,2,1,1,0,0,5,3,0,245,3,248,414,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1863,U,NA,1.9575954807271418,2,2,3.2
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,971,URBANO(A),B,32,69,9,26,5,0,58,9,3,1,0,0,0,1,1,0,214,8,222,376,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,971,U,NA,0.7847787783566627,2,1,2.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,266,URBANO(A),C01,7,92,2,15,7,6,95,35,0,0,5,0,0,4,1,0,269,15,284,494,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,266,U,NA,2.2378748828665764,2,2,1.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,170,URBANO(A),B,12,45,12,8,3,2,97,27,1,1,6,1,0,3,4,0,222,8,230,379,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,170,U,NA,1.447609049968527,2,1,1.1
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1813,URBANO(A),B,38,100,19,5,2,3,155,5,4,3,1,0,0,4,3,0,342,10,352,561,ACTA CASILLA,NA,NA,NA,3,2,56,ZACATECAS,1813,U,NA,3.3614589221972118,2,2,3.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,210,URBANO(A),C03,36,67,15,2,4,2,150,40,2,0,1,0,0,7,6,0,332,8,340,650,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,210,U,NA,2.7538062882970613,2,2,1.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,494,URBANO(A),C02,14,112,31,9,3,7,149,33,4,1,2,0,0,5,6,0,376,5,381,632,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,494,U,NA,3.5105533372117943,2,2,4.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,332,RURAL,B,0,25,3,3,4,1,90,0,0,0,0,0,0,0,1,0,127,1,128,176,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,332,R,NA,0.9483355046168713,2,1,1.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1863,URBANO(A),C01,22,55,18,3,5,1,110,14,0,0,1,2,0,4,7,0,242,9,251,414,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1863,U,NA,1.7717510883659466,2,2,3.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,213,URBANO(A),B,32,90,16,12,5,8,124,54,2,3,0,2,0,4,4,0,356,7,363,707,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,213,U,NA,2.704753862185047,2,2,1.2
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1872,RURAL,B,50,119,27,2,6,5,78,54,7,0,2,0,0,1,2,0,353,4,357,512,ACTA CASILLA,NA,NA,NA,3,2,56,ZACATECAS,1872,R,NA,1.9431692865850234,2,2,3.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,494,URBANO(A),C04,35,118,30,7,2,5,108,26,8,0,1,0,0,4,11,0,355,3,358,632,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,494,U,NA,2.5470414981421676,2,2,4.2
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,971,URBANO(A),C01,29,65,6,24,1,1,62,17,6,1,7,1,0,1,1,0,222,14,236,376,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,971,U,NA,0.8974646913300459,2,1,2.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1061,RURAL,B,4,42,8,22,13,1,5,7,0,1,0,0,0,1,1,0,105,2,107,135,GRUPO DE RECUENTO,NA,NA,NA,2,8,36,OJOCALIENTE,1061,R,NA,-0.5379550682046167,2,1,4.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1864,URBANO(A),B,14,66,21,5,3,3,103,12,1,1,0,0,0,3,9,1,241,6,248,414,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1864,U,NA,1.7669866573887298,2,2,3.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,213,URBANO(A),C02,20,90,15,9,7,5,110,66,2,4,2,0,0,2,5,0,337,8,345,707,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,213,U,NA,2.4420019953479026,2,2,1.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,495,URBANO(A),B,21,126,30,7,8,7,157,17,1,0,0,0,0,0,8,10,382,14,406,692,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,495,U,NA,3.9156645525610703,2,2,4.2
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,972,URBANO(A),B,43,112,9,44,4,2,107,37,3,0,2,0,0,2,3,0,368,10,378,615,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,972,U,NA,2.4957418873010684,2,2,2.2
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1873,RURAL,B,45,122,31,14,5,4,94,25,0,0,0,0,0,11,4,0,355,18,373,620,ACTA CASILLA,NA,NA,NA,3,2,56,ZACATECAS,1873,R,NA,2.30542595237953,2,2,3.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,268,RURAL,C01,17,56,4,16,7,10,58,23,3,1,2,0,0,0,0,0,197,6,203,409,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,268,R,NA,0.8671328140000069,2,1,1.1
2,32,ZACATECAS,3,16,RIO GRANDE,40,RIO GRANDE,1222,URBANO(A),B,8,77,27,22,5,4,96,29,3,0,0,0,0,0,0,0,271,27,298,485,ACTA CASILLA,NA,NA,NA,3,16,39,RIO GRANDE,1222,U,NA,1.8020305093794553,2,2,3.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,214,URBANO(A),B,22,91,11,6,5,2,90,36,0,0,2,0,0,3,2,1,270,6,277,586,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,214,U,NA,1.8975454503978066,2,2,1.2
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1876,RURAL,B,21,76,12,6,3,0,80,15,9,1,2,1,0,2,0,0,228,9,237,347,GRUPO DE RECUENTO,NA,NA,NA,3,2,56,ZACATECAS,1876,R,NA,1.3932304941145548,2,1,3.1
2,32,ZACATECAS,2,13,JALPA,34,NOCHISTLAN DE MEJIA,973,MIXTO(A),B,54,96,12,43,2,3,91,38,5,0,3,0,0,1,2,0,350,10,360,606,ACTA CASILLA,NA,NA,NA,2,13,34,NOCHISTLAN DE MEJIA,973,M,NA,1.8514876549767378,2,2,2.2
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1864,URBANO(A),C01,22,64,11,3,4,2,115,10,0,1,0,0,0,8,5,0,245,7,252,413,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1864,U,NA,2.009822343707401,2,2,3.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,497,URBANO(A),B,18,94,17,3,4,1,132,11,4,0,0,0,0,3,5,0,292,4,296,406,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,497,U,NA,2.781926277580874,2,2,4.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,216,URBANO(A),B,24,83,15,2,2,3,92,29,2,1,1,0,0,4,2,0,260,3,263,435,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,216,U,NA,1.7643614495001945,2,2,1.2
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,1,MIXTO(A),B,61,44,1,3,3,33,124,10,5,0,0,2,2,0,1,0,289,11,300,463,ACTA CASILLA,NA,NA,NA,2,14,1,APOZOL,1,M,NA,2.2874249020624173,2,2,2.2
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1068,URBANO(A),B,9,71,5,69,4,3,23,15,1,2,1,0,0,2,2,0,207,13,220,384,GRUPO DE RECUENTO,NA,NA,NA,2,8,36,OJOCALIENTE,1068,U,NA,0.20613296859745672,2,1,4.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,215,URBANO(A),B,22,79,13,4,8,2,73,51,0,1,0,0,0,2,9,0,264,15,279,503,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,215,U,NA,1.368561921653367,2,1,1.1
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,194,MIXTO(A),B,33,110,9,10,4,6,116,49,3,0,1,0,2,8,11,0,362,2,364,681,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,194,M,NA,2.7714822025217836,2,2,1.2
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1485,MIXTO(A),E01,36,26,8,5,11,6,23,9,0,0,0,0,0,6,1,0,131,11,142,192,ACTA CASILLA,NA,NA,NA,2,14,48,TLALTENANGO DE SANCHEZ ROMAN,1485,M,NA,-0.4616535792034278,2,1,2.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1865,URBANO(A),B,18,87,19,6,7,3,142,35,1,1,0,1,0,15,7,0,342,6,348,607,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1865,U,NA,3.0042436673343023,2,2,3.2
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1874,MIXTO(A),B,26,96,16,9,20,9,96,32,8,0,0,0,0,3,3,1,318,13,332,600,ACTA CASILLA,NA,NA,NA,3,2,56,ZACATECAS,1874,M,NA,2.346751564498899,2,2,3.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,336,RURAL,B,1,34,1,2,0,0,52,9,1,0,0,1,0,1,1,0,103,3,106,136,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,336,R,NA,0.1913429030026269,2,1,1.1
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1486,URBANO(A),B,79,72,10,11,21,6,122,17,6,3,3,0,3,18,6,0,377,16,393,696,ACTA CASILLA,NA,NA,NA,2,14,48,TLALTENANGO DE SANCHEZ ROMAN,1486,U,NA,2.509424894579438,2,2,2.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,498,URBANO(A),B,30,96,23,2,7,3,150,7,2,1,0,0,0,6,11,0,338,6,344,503,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,498,U,NA,3.242182452215818,2,2,4.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,216,URBANO(A),C01,24,76,21,1,3,3,79,36,0,0,3,0,0,5,5,0,256,9,265,435,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,216,U,NA,1.3912396499483055,2,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,338,RURAL,B,15,118,17,7,1,3,50,27,4,0,0,1,0,1,0,0,244,7,251,328,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,338,R,NA,1.356720948868285,2,1,1.1
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,884,URBANO(A),B,15,70,23,10,0,1,106,43,0,0,2,1,0,3,2,0,276,3,279,388,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,884,U,NA,1.8409399184557629,2,2,1.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,499,URBANO(A),B,37,150,44,7,6,2,185,5,4,1,0,0,0,6,12,1,459,10,470,720,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,499,U,NA,4.687656224615619,2,2,4.2
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,2,MIXTO(A),B,68,53,4,2,1,51,84,8,0,1,0,2,0,0,0,0,274,2,276,495,ACTA CASILLA,NA,NA,NA,2,14,1,APOZOL,2,M,NA,1.7548687046492686,2,2,2.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,217,MIXTO(A),B,9,103,7,6,1,3,84,21,0,0,1,1,0,1,2,0,239,5,244,391,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,217,M,NA,1.9584539373367482,2,2,1.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,884,URBANO(A),C01,19,70,25,4,1,3,89,39,2,0,1,0,0,2,3,0,258,5,263,388,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,884,U,NA,1.4567882670110364,2,1,1.1
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,885,MIXTO(A),B,49,119,51,18,2,5,220,55,3,0,0,0,0,6,3,0,531,1,532,747,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,885,M,NA,4.898253893430049,2,2,1.2
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1789,URBANO(A),B,9,132,20,1,3,3,135,25,2,0,2,0,0,5,3,0,340,9,349,631,GRUPO DE RECUENTO,NA,NA,NA,3,2,56,ZACATECAS,1789,U,NA,3.4896896959131474,2,2,3.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,500,URBANO(A),B,32,104,27,11,3,4,155,12,5,2,0,0,0,10,12,0,377,5,382,600,ACTA CASILLA,NA,NA,NA,4,3,17,GUADALUPE,500,U,NA,3.4113698049188317,2,2,4.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,340,RURAL,B,37,80,17,9,5,6,122,51,2,0,0,0,0,5,1,0,335,16,351,602,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,340,R,NA,2.3857013908572346,2,2,1.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,886,URBANO(A),B,18,72,11,2,1,4,123,61,1,0,0,0,0,2,5,0,300,10,310,479,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,886,U,NA,2.2851050523757874,2,2,1.2
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1486,URBANO(A),C01,71,95,29,7,25,4,108,17,8,7,3,0,0,8,2,0,384,13,397,695,ACTA CASILLA,NA,NA,NA,2,14,48,TLALTENANGO DE SANCHEZ ROMAN,1486,U,NA,2.5492047992998543,2,2,2.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,297,RURAL,B,7,98,14,2,5,5,35,21,0,1,1,0,0,1,1,0,191,6,197,284,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,297,R,NA,0.8837653448386534,2,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,268,RURAL,B,9,52,5,17,8,6,62,37,3,1,0,0,0,1,0,0,201,6,207,410,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,268,R,NA,0.843255153790049,2,1,1.1
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1154,RURAL,B,1,128,3,4,1,2,113,1,0,0,0,0,0,2,0,0,255,2,257,396,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1154,R,NA,2.963893073821984,2,2,4.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,182,URBANO(A),B,61,123,10,4,3,4,198,31,3,0,0,1,1,6,12,0,457,9,466,738,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,182,U,NA,4.604242897123706,2,2,1.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,886,URBANO(A),C01,21,63,29,6,2,4,99,63,3,1,0,0,0,3,6,0,300,4,304,479,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,886,U,NA,1.5771485376605339,2,1,1.1
2,32,ZACATECAS,4,8,OJOCALIENTE,36,OJOCALIENTE,1064,RURAL,B,16,106,14,96,19,4,37,22,1,2,1,1,0,2,2,0,323,17,340,612,GRUPO DE RECUENTO,NA,NA,NA,2,8,36,OJOCALIENTE,1064,R,NA,1.2389575078597974,2,1,4.1
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,3,URBANO(A),B,58,42,8,4,1,48,85,4,1,1,0,2,1,0,3,0,258,14,272,454,ACTA CASILLA,NA,NA,NA,2,14,1,APOZOL,3,U,NA,1.5985575385109,2,2,2.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,887,URBANO(A),B,27,72,17,8,1,2,159,52,2,0,2,0,0,3,6,0,351,6,357,523,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,887,U,NA,3.019444003764099,2,2,1.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,298,RURAL,B,37,62,17,5,9,2,67,46,6,0,8,1,1,1,0,0,262,11,273,403,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,298,R,NA,1.0479800821396246,2,1,1.1
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1866,URBANO(A),B,19,90,22,4,9,1,144,19,1,1,1,0,0,8,9,1,328,9,338,577,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1866,U,NA,3.0795736174863118,2,2,3.2
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1488,URBANO(A),B,21,38,0,0,6,2,40,3,1,1,0,0,0,0,0,0,112,2,114,215,ACTA CASILLA,NA,NA,NA,2,14,48,TLALTENANGO DE SANCHEZ ROMAN,1488,U,NA,0.044660390852584886,2,1,2.1
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,888,URBANO(A),B,26,59,41,5,0,1,158,64,0,0,0,0,0,6,13,0,373,7,380,566,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,888,U,NA,2.6717735193181165,2,2,1.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,344,RURAL,C01,12,85,6,9,5,2,104,23,0,0,1,0,0,3,0,0,250,9,259,518,ACTA CASILLA,NA,NA,NA,1,5,10,FRESNILLO,344,R,NA,2.1495646539375075,2,2,1.2
2,32,ZACATECAS,4,15,PINOS,39,PINOS,1155,RURAL,B,4,206,5,3,3,6,158,6,0,0,1,0,0,0,3,0,395,13,408,538,ACTA CASILLA,NA,NA,NA,4,15,38,PINOS,1155,R,NA,5.2076162644258455,2,2,4.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,299,RURAL,B,12,41,11,4,3,4,28,19,3,0,0,0,0,2,0,0,127,5,132,235,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,299,R,NA,-0.2165461993361367,2,1,1.1
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,274,RURAL,C01,31,204,34,6,6,3,54,46,6,1,3,4,0,2,2,1,402,12,415,573,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,274,R,NA,2.7967675483210575,2,2,1.2
2,32,ZACATECAS,1,5,FRESNILLO,13,FRESNILLO,275,RURAL,B,13,68,10,12,6,0,71,32,3,0,0,0,0,1,2,0,218,4,222,405,GRUPO DE RECUENTO,NA,NA,NA,1,5,10,FRESNILLO,275,R,NA,1.1150258197127683,2,1,1.1
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,891,URBANO(A),B,7,61,11,5,4,2,121,56,0,0,0,0,0,1,0,0,268,7,275,407,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,891,U,NA,2.131691773901814,2,2,1.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,152,URBANO(A),B,24,67,7,9,0,0,114,9,3,0,2,0,0,1,1,0,237,4,241,390,GRUPO DE RECUENTO,NA,NA,NA,1,6,10,FRESNILLO,152,U,NA,1.954553083568306,2,2,1.2
2,32,ZACATECAS,1,6,FRESNILLO,13,FRESNILLO,210,URBANO(A),C02,28,46,29,4,6,3,138,38,1,0,3,0,0,3,2,0,301,9,310,650,ACTA CASILLA,NA,NA,NA,1,6,10,FRESNILLO,210,U,NA,2.2341748643370973,2,2,1.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,893,URBANO(A),B,28,140,21,7,4,1,153,61,6,1,0,0,0,3,2,0,427,6,433,633,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,893,U,NA,3.892998863300634,2,2,1.2
2,32,ZACATECAS,3,2,ZACATECAS,58,ZACATECAS,1874,MIXTO(A),C02,34,112,20,7,12,7,107,28,4,1,1,0,0,7,2,0,342,9,351,600,ACTA CASILLA,NA,NA,NA,3,2,56,ZACATECAS,1874,M,NA,2.680683105592109,2,2,3.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,894,URBANO(A),B,15,96,4,3,3,2,136,71,2,1,1,0,0,3,5,0,342,15,357,530,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,894,U,NA,2.990135301179121,2,2,1.2
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,1,APOZOL,4,MIXTO(A),B,35,67,1,1,5,36,122,5,1,1,0,7,0,0,1,0,282,10,292,434,ACTA CASILLA,NA,NA,NA,2,14,1,APOZOL,4,M,NA,2.824768788101141,2,2,2.2
2,32,ZACATECAS,3,18,JUAN ALDAMA,40,RIO GRANDE,1192,MIXTO(A),B,23,60,18,22,1,4,32,7,2,0,0,0,0,2,1,0,172,5,177,468,ACTA CASILLA,NA,NA,NA,3,18,39,RIO GRANDE,1192,M,NA,0.06884297851391877,2,1,3.1
2,32,ZACATECAS,2,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1490,URBANO(A),B,68,106,3,3,12,2,103,9,2,3,0,1,0,3,3,0,318,8,326,557,ACTA CASILLA,NA,NA,NA,2,14,48,TLALTENANGO DE SANCHEZ ROMAN,1490,U,NA,2.407559828653418,2,2,2.2
2,32,ZACATECAS,3,1,ZACATECAS,58,ZACATECAS,1868,URBANO(A),C01,10,105,20,6,12,7,141,29,1,1,3,0,0,7,13,0,355,8,363,650,ACTA CASILLA,NA,NA,NA,3,1,56,ZACATECAS,1868,U,NA,3.4410191623885744,2,2,3.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,894,URBANO(A),C01,18,97,7,5,2,2,122,73,1,0,0,0,0,5,4,0,336,10,346,530,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,894,U,NA,2.6367610945822593,2,2,1.2
2,32,ZACATECAS,4,3,GUADALUPE,16,GUADALUPE,482,URBANO(A),B,19,155,31,6,4,2,165,16,3,1,0,0,0,8,10,0,420,7,427,623,GRUPO DE RECUENTO,NA,NA,NA,4,3,17,GUADALUPE,482,U,NA,4.40252768750692,2,2,4.2
2,32,ZACATECAS,1,18,JUAN ALDAMA,29,MIGUEL AUZA,897,MIXTO(A),B,5,67,8,9,2,4,135,19,1,0,0,0,0,3,3,0,256,6,262,406,ACTA CASILLA,NA,NA,NA,3,18,29,MIGUEL AUZA,897,M,NA,2.5417119297227475,2,2,1.2
