CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,VOTOS_CAND_NREG,VOTOS_VALIDOS,VOTOS_NULOS,VOTOS_TOTAL,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,ID_DTTO_FEDERAL_jul2020,ID_DTTO_LOCAL_jul2020,MUNICIPIO_jul2020,NOM_MUN_jul2020,SECCION_jul2020,TIPO_SECC_jul2020,OBSERVACION_MMGE_31jul2020,.fittedPC1,estratificacion_num,indice_grupo,estrato_df
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,39,U,C01,31,59,40,1,1,2,12,2,42,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,52,0,253,12,265,389,NA,NA,NA,NA,1,1,1,ACAPONETA,39,U,,0.1249190593667377,2,1,1.1
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,40,R,B,75,114,53,2,1,0,3,0,178,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,78,0,511,9,520,692,NA,NA,NA,NA,1,1,1,ACAPONETA,40,R,,3.720869725893325,2,2,1.2
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,41,R,B,24,92,17,1,1,0,10,1,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,242,6,248,321,NA,NA,NA,NA,1,1,1,ACAPONETA,41,R,,1.3578451668184166,2,2,1.2
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,43,R,B,66,134,45,7,6,5,6,10,98,3,2,2,0,0,1,9,0,0,0,0,0,0,2,2,0,0,3,72,0,473,13,486,721,NA,NA,NA,NA,1,1,1,ACAPONETA,43,R,,2.532663890888589,2,2,1.2
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,44,R,B,27,23,19,2,5,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,106,3,109,139,NA,NA,NA,NA,1,1,1,ACAPONETA,44,R,,-0.9512782619257429,2,1,1.1
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,45,R,B,23,27,23,1,3,0,3,2,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,17,0,148,9,157,223,NA,NA,NA,NA,1,1,1,ACAPONETA,45,R,,-0.18036609036077744,2,1,1.1
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,46,R,B,71,42,62,1,3,5,4,1,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,0,303,8,311,389,NA,NA,NA,NA,1,1,1,ACAPONETA,46,R,,0.75229989800155,2,2,1.2
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,46,R,C01,52,36,37,1,6,3,4,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,252,14,266,389,NA,NA,NA,NA,1,1,1,ACAPONETA,46,R,,0.6213514735490495,2,2,1.2
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,47,R,B,71,83,52,2,2,2,5,2,63,1,0,1,0,0,0,3,0,0,2,0,0,0,0,0,1,3,2,122,0,417,26,443,614,NA,NA,NA,NA,1,1,1,ACAPONETA,47,R,,0.7895870652933695,2,2,1.2
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,47,R,E01,8,24,5,1,1,1,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,58,5,63,97,NA,NA,NA,NA,1,1,1,ACAPONETA,47,R,,-0.9508447334424195,2,1,1.1
1,18,NAYARIT,1,1,ACAPONETA,1,ACAPONETA,48,R,B,21,21,2,1,2,0,1,4,25,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,52,0,133,2,135,226,NA,NA,NA,NA,1,1,1,ACAPONETA,48,R,,-0.5489242941744122,2,1,1.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,49,U,B,168,136,1,13,1,0,50,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50,0,462,15,477,670,NA,NA,NA,NA,3,16,2,AHUACATLAN,49,U,,-0.019640999658174896,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,50,U,B,92,69,0,3,0,4,40,1,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,0,275,5,280,390,NA,NA,NA,NA,3,16,2,AHUACATLAN,50,U,,-0.09524706826350612,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,50,U,C01,84,90,0,2,1,4,30,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,32,0,263,3,266,389,NA,NA,NA,NA,3,16,2,AHUACATLAN,50,U,,-0.03802738124018992,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,51,U,B,190,130,4,9,1,7,53,2,27,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,0,484,7,491,672,NA,NA,NA,NA,3,16,2,AHUACATLAN,51,U,,0.4037490663832406,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,52,U,B,104,149,5,19,0,1,42,0,22,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,38,0,386,11,397,569,NA,NA,NA,NA,3,16,2,AHUACATLAN,52,U,,0.8138333278850882,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,52,U,C01,102,153,7,9,0,2,52,0,10,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,35,0,376,14,390,568,NA,NA,NA,NA,3,16,2,AHUACATLAN,52,U,,0.6380472485675519,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,53,U,B,101,116,1,8,0,0,42,0,16,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,40,0,332,6,338,492,NA,NA,NA,NA,3,16,2,AHUACATLAN,53,U,,0.24460024883340048,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,53,U,C01,97,100,2,6,0,2,49,1,26,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,32,0,324,6,330,492,NA,NA,NA,NA,3,16,2,AHUACATLAN,53,U,,0.2669730496769632,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,54,U,B,153,111,4,4,0,1,51,1,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,40,0,394,9,403,563,NA,NA,NA,NA,3,16,2,AHUACATLAN,54,U,,0.14405593591795463,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,54,U,C01,117,120,3,3,1,2,60,1,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,37,0,384,6,390,562,NA,NA,NA,NA,3,16,2,AHUACATLAN,54,U,,0.7402215421234681,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,54,U,SMR01,37,38,2,4,0,0,4,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,113,2,115,0,NA,NA,NA,NA,3,16,2,AHUACATLAN,54,U,,-0.6680403461988713,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,55,U,B,82,83,1,7,0,0,4,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,220,2,222,286,NA,NA,NA,NA,3,16,2,AHUACATLAN,55,U,,-0.0416878029082893,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,56,U,B,161,161,2,10,3,2,28,1,53,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,40,0,469,13,482,637,NA,NA,NA,NA,3,16,2,AHUACATLAN,56,U,,1.5743577501354848,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,57,R,B,72,108,0,0,0,0,14,0,12,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,38,0,249,11,260,401,NA,NA,NA,NA,3,16,2,AHUACATLAN,57,R,,0.16832713807973704,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,57,R,C01,82,92,1,13,0,2,20,1,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,269,4,273,400,NA,NA,NA,NA,3,16,2,AHUACATLAN,57,R,,-0.16617427138472618,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,58,R,B,105,139,5,5,1,0,20,3,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,326,11,337,507,NA,NA,NA,NA,3,16,2,AHUACATLAN,58,R,,0.6581161081869782,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,59,R,B,193,112,2,11,1,1,27,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,77,1,453,14,468,656,NA,NA,NA,NA,3,16,2,AHUACATLAN,59,R,,0.06278957037070503,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,59,R,C01,175,140,1,6,0,0,32,0,5,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,62,0,434,15,449,655,NA,NA,NA,NA,3,16,2,AHUACATLAN,59,R,,0.11800637419326954,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,60,R,B,176,240,9,1,1,2,12,1,12,0,1,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,14,0,476,9,485,661,NA,NA,NA,NA,3,16,2,AHUACATLAN,60,R,,1.7713072776038763,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,61,R,B,175,159,5,4,0,3,23,1,45,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,71,0,493,15,508,669,NA,NA,NA,NA,3,16,2,AHUACATLAN,61,R,,1.2770355463224372,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,61,R,E01,30,43,0,2,0,0,17,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,120,5,125,166,NA,NA,NA,NA,3,16,2,AHUACATLAN,61,R,,-0.8325036852066969,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,62,R,B,34,69,0,1,0,0,34,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,19,0,164,2,166,245,NA,NA,NA,NA,3,16,2,AHUACATLAN,62,R,,-0.5077879090100329,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,63,R,B,25,110,0,3,0,2,36,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,27,0,215,9,224,330,NA,NA,NA,NA,3,16,2,AHUACATLAN,63,R,,0.25203378473905297,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,64,R,B,25,47,1,0,2,0,10,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,141,7,148,206,NA,NA,NA,NA,3,16,2,AHUACATLAN,64,R,,-0.6749642089057839,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,65,R,B,109,104,1,2,0,0,25,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,27,0,279,8,287,435,NA,NA,NA,NA,3,16,2,AHUACATLAN,65,R,,-0.1798091225250853,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,2,AHUACATLAN,65,R,E01,29,73,0,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,144,9,153,220,NA,NA,NA,NA,3,16,2,AHUACATLAN,65,R,,-0.3366217511752723,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,66,U,B,113,117,3,8,0,1,5,16,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,19,0,328,13,341,455,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,66,U,,0.7253545113925733,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,67,M,B,94,60,6,10,2,1,3,23,36,3,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,26,0,272,8,280,394,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,67,M,,0.21066040615179268,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,67,M,C01,115,53,1,10,0,0,7,20,32,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,279,10,289,394,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,67,M,,-0.10410544939214583,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,68,U,B,114,53,2,10,0,0,17,11,24,15,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,13,0,262,10,272,383,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,68,U,,-0.37418632917200084,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,68,U,C01,120,53,2,9,1,1,12,9,23,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,256,10,266,382,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,68,U,,-0.46466415943727646,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,69,M,B,123,65,2,7,1,3,13,8,50,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,17,0,302,5,307,461,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,69,M,,0.2998058340421107,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,70,U,B,68,32,2,11,0,0,6,4,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,162,2,164,225,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,70,U,,-0.6912759038305608,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,71,R,B,24,31,26,4,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,119,4,123,192,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,71,R,,-0.751313464374864,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,72,R,B,30,25,15,0,0,0,0,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,84,99,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,72,R,,-1.1382305330240468,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,74,R,B,55,69,13,7,1,0,13,6,28,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,0,225,9,234,318,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,74,R,,0.05017488604847457,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,74,R,E01,23,23,12,1,1,0,2,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,87,0,87,118,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,74,R,,-0.9062801891037722,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,75,R,B,139,160,30,3,0,1,5,8,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,386,13,399,585,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,75,R,,0.8158319109073199,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,76,R,B,28,33,5,2,0,1,2,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,93,6,99,146,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,76,R,,-1.0007517467360485,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,77,M,B,83,88,35,7,1,1,13,9,19,8,2,2,0,0,0,1,1,0,1,0,0,0,0,2,0,3,1,18,0,295,17,312,441,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,77,M,,0.006248144109575304,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,78,U,B,119,179,15,15,2,1,9,5,29,17,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,27,0,426,30,456,652,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,78,U,,1.4380346090524865,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,79,R,B,53,70,53,10,2,0,15,8,16,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,0,292,13,305,456,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,79,R,,-0.3123587597004115,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,79,R,C01,56,97,29,4,2,0,10,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34,0,261,13,274,456,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,79,R,,0.0461648194684508,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,80,U,B,106,57,2,5,1,1,5,7,31,98,6,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,2,29,0,355,6,361,514,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,80,U,,-0.17070948887545465,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,81,U,B,42,29,3,3,0,1,1,4,19,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,14,0,150,8,158,219,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,81,U,,-0.704469056881085,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,82,U,B,112,55,0,16,0,1,14,2,36,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,36,1,354,11,366,487,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,82,U,,-0.2532119034412311,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,83,U,B,128,98,5,10,1,0,11,5,41,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,442,10,452,633,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,83,U,,0.5109084451262316,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,84,R,B,33,22,6,2,1,0,2,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,86,8,94,124,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,84,R,,-1.1247604000191427,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,86,R,B,25,93,8,5,0,3,1,9,27,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,37,0,218,9,227,290,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,86,R,,0.5261286005269229,2,2,3.2
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,87,R,B,25,11,20,0,0,1,1,0,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,72,3,75,97,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,87,R,,-1.302183809163013,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,88,R,B,77,114,86,11,0,0,0,3,16,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,324,2,326,393,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,88,R,,0.04744902462498796,2,1,3.1
1,18,NAYARIT,3,16,IXTLAN DEL RIO,3,AMATLAN DE CA<d1>AS,89,R,B,50,93,53,6,0,1,5,3,0,45,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,5,0,265,8,273,376,NA,NA,NA,NA,3,16,3,AMATLAN DE CA<d0>AS,89,R,,-0.40241940069538656,2,1,3.1
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,B,76,80,13,12,1,8,28,6,31,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,39,1,309,12,322,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.13119221913834078,2,2,3.2
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C01,62,79,8,8,2,11,40,14,23,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,38,0,297,7,304,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.14677749716292096,2,2,3.2
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C02,71,71,9,17,1,7,27,14,33,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,7,32,0,300,20,320,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",0.18355155257853856,2,2,3.2
1,18,NAYARIT,3,18,MEZCALES,4,BAHIA DE BANDERAS,90,M,C03,69,72,10,16,4,8,29,6,18,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,28,0,276,15,291,704,NA,NA,NA,NA,NA,NA,NA,,NA,,"La secci<f3>n 90 da origen a 10 secciones nuevas, de la 0972 a la 0981",-0.18651581078001178,2,1,3.1
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,129,U,C01,122,101,9,2,3,0,12,2,50,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,0,344,8,352,556,NA,NA,NA,NA,3,15,5,COMPOSTELA,129,U,,0.7581752567232182,2,2,3.2
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,130,U,B,140,116,3,2,3,2,10,4,88,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,377,4,381,640,NA,NA,NA,NA,3,15,5,COMPOSTELA,130,U,,1.8232025168069401,2,2,3.2
1,18,NAYARIT,3,15,COMPOSTELA,5,COMPOSTELA,131,U,B,169,109,1,8,3,2,3,1,63,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,28,0,396,10,406,610,NA,NA,NA,NA,3,15,5,COMPOSTELA,131,U,,1.0146655720727333,2,2,3.2
