CLAVE_CASILLA,ID_ESTADO,estrato
082462B0100,8,7
082463B0100,8,7
082464B0100,8,7
082466B0100,8,16
082466C0100,8,16
082466C0200,8,16
082467B0100,8,7
082467C0100,8,7
082469B0100,8,7
082470B0100,8,7
082471B0100,8,7
082472B0100,8,16
082473B0100,8,7
082475B0100,8,7
082477B0100,8,14
082478B0100,8,5
082479B0100,8,5
082479C0100,8,5
082480B0100,8,14
082481B0100,8,5
082481C0100,8,5
082481S0100,8,5
082482B0100,8,5
082482C0100,8,5
082483B0100,8,14
082483C0100,8,14
082484B0100,8,14
082485B0100,8,14
082486B0100,8,5
082486C0100,8,5
082487B0100,8,5
082487C0100,8,5
082488B0100,8,14
082488C0100,8,14
082489B0100,8,14
082489C0100,8,14
082490B0100,8,14
082490C0100,8,14
082491B0100,8,14
082491C0100,8,14
082491C0200,8,14
082492B0100,8,14
082492C0100,8,14
082492C0200,8,14
082492C0300,8,14
082492C0400,8,14
082493B0100,8,14
082493C0100,8,14
082493C0200,8,14
082493C0300,8,14
082495B0100,8,5
082498B0100,8,5
082499B0100,8,5
082500B0100,8,14
082501B0100,8,5
082502B0100,8,5
082503B0100,8,5
082504B0100,8,5
082505B0100,8,5
082507B0100,8,14
082507C0100,8,5
082507C0200,8,5
082509B0100,8,11
082510B0100,8,2
082510C0100,8,2
082511B0100,8,11
082511C0100,8,11
082512B0100,8,2
082513B0100,8,11
082514B0100,8,2
082515B0100,8,11
082516B0100,8,11
082517B0100,8,2
082518B0100,8,16
082519B0100,8,16
082519C0100,8,16
082519C0200,8,16
082520B0100,8,16
082520C0100,8,16
082520C0200,8,16
082520C0300,8,16
082520C0400,8,16
082520C0500,8,16
082521B0100,8,7
082522B0100,8,7
082523B0100,8,7
082524B0100,8,7
082525B0100,8,7
082527B0100,8,7
082528B0100,8,14
082528C0100,8,14
082528C0200,8,14
082529B0100,8,5
082529C0100,8,5
082530B0100,8,5
082530C0100,8,5
082531B0100,8,14
082531C0100,8,14
082532B0100,8,5
082533B0100,8,14
082534B0100,8,14
082535B0100,8,5
082537B0100,8,5
082537C0100,8,5
082538B0100,8,14
082538C0100,8,14
082539B0100,8,5
082540B0100,8,5
082541B0100,8,14
082542B0100,8,14
082542C0100,8,14
082542C0200,8,14
082543B0100,8,14
082544B0100,8,5
082544C0100,8,5
082545B0100,8,9
082545C0100,8,9
082546B0100,8,18
082547B0100,8,9
082548B0100,8,9
082549B0100,8,18
082550B0100,8,9
082550C0100,8,9
082552B0100,8,9
082554B0100,8,9
082555B0100,8,9
082557B0100,8,9
082558B0100,8,9
082559B0100,8,14
082560B0100,8,14
082561B0100,8,14
082562B0100,8,5
082563B0100,8,5
082564B0100,8,5
082566B0100,8,9
082566C0100,8,9
082567B0100,8,9
082568B0100,8,9
082569B0100,8,9
082570B0100,8,9
082571B0100,8,9
082572B0100,8,9
082573B0100,8,9
082574B0100,8,9
082575B0100,8,9
082576B0100,8,9
082578B0100,8,9
082579B0100,8,9
082580B0100,8,9
082581B0100,8,9
082582B0100,8,9
082583B0100,8,18
082584B0100,8,9
082585B0100,8,18
082586B0100,8,9
082587B0100,8,18
082588B0100,8,18
082589B0100,8,9
082590B0100,8,18
082591B0100,8,9
082591C0100,8,9
082592B0100,8,9
082593B0100,8,9
082594B0100,8,9
082595B0100,8,9
082595C0100,8,9
082597B0100,8,9
082599B0100,8,9
082601B0100,8,9
082602B0100,8,9
082603B0100,8,9
082604B0100,8,9
082605B0100,8,9
082606B0100,8,9
082607B0100,8,9
082608B0100,8,9
082609B0100,8,9
082611B0100,8,9
082612B0100,8,9
082613B0100,8,18
082614B0100,8,9
082615B0100,8,14
082615C0100,8,14
082616B0100,8,14
082617B0100,8,5
082618B0100,8,5
082619B0100,8,5
082620B0100,8,5
082620C0100,8,5
082621B0100,8,14
082622B0100,8,5
082622C0100,8,5
082622C0200,8,5
082623B0100,8,14
082624B0100,8,14
082624C0100,8,14
082625B0100,8,14
082625C0100,8,14
082626B0100,8,14
082627B0100,8,14
082627C0100,8,14
082628B0100,8,14
082630B0100,8,5
082631B0100,8,14
082632B0100,8,14
082633B0100,8,14
082634B0100,8,14
082634C0100,8,14
082635B0100,8,5
082636B0100,8,5
082636C0100,8,5
082637B0100,8,14
082638B0100,8,5
082638C0100,8,5
082639B0100,8,14
082640B0100,8,5
082640C0100,8,5
082641B0100,8,14
082642B0100,8,5
082642C0100,8,5
082643B0100,8,5
082643C0100,8,5
082644B0100,8,5
082644E0100,8,5
082645B0100,8,5
082646B0100,8,14
082647B0100,8,14
082648B0100,8,7
082649B0100,8,16
082649C0100,8,16
082650B0100,8,7
082651B0100,8,7
082652B0100,8,7
082653B0100,8,7
082654B0100,8,7
082655B0100,8,7
082655E0100,8,7
082656B0100,8,7
082657B0100,8,7
082659B0100,8,7
082659C0100,8,7
082660B0100,8,7
082661B0100,8,18
082662B0100,8,9
082663B0100,8,9
082664B0100,8,9
082665B0100,8,9
082667B0100,8,9
082668B0100,8,18
082668C0100,8,18
082669B0100,8,9
082669C0100,8,9
082670B0100,8,18
082671B0100,8,18
082671C0100,8,18
082671C0200,8,18
082672B0100,8,9
082673B0100,8,18
082673C0100,8,18
082674B0100,8,9
082675B0100,8,9
082676B0100,8,18
082676C0100,8,18
082677B0100,8,9
082677E0100,8,9
082678B0100,8,9
082678E0100,8,9
082679B0100,8,9
082679C0100,8,9
082679E0100,8,9
082680B0100,8,9
082681B0100,8,9
082682B0100,8,9
082682E0100,8,18
082682E0101,8,18
082683B0100,8,9
082684B0100,8,7
082684C0100,8,7
082685B0100,8,16
082685E0100,8,7
082685E0200,8,7
082686B0100,8,7
082686E0100,8,7
082687B0100,8,7
082689B0100,8,7
082690B0100,8,7
082691B0100,8,7
082692B0100,8,7
082693B0100,8,7
082694B0100,8,7
082695B0100,8,7
082697B0100,8,18
082697C0100,8,18
082698B0100,8,9
082698C0100,8,9
082699B0100,8,9
082700B0100,8,9
082701B0100,8,9
082702B0100,8,9
082704B0100,8,9
082706B0100,8,18
082707B0100,8,9
082708B0100,8,9
082709B0100,8,9
082710B0100,8,9
082711B0100,8,10
082711C0100,8,10
082711C0200,8,10
082711C0300,8,10
082711C0400,8,10
082711C0500,8,10
082711C0600,8,10
082711C0700,8,10
082711C0800,8,10
082711C0900,8,10
082711C1000,8,10
082711C1100,8,10
082712B0100,8,1
082712C0100,8,1
082713B0100,8,10
082713C0100,8,10
082713C0200,8,10
082713C0300,8,10
082714B0100,8,10
082714C0100,8,10
082715B0100,8,1
082715C0100,8,1
082716B0100,8,1
082716C0100,8,1
082717B0100,8,1
082717C0100,8,1
082718B0100,8,1
082718C0100,8,1
082719B0100,8,10
082719C0100,8,10
082720B0100,8,1
082720C0100,8,1
082721B0100,8,1
082722B0100,8,1
082722C0100,8,1
082723B0100,8,1
082723C0100,8,1
082724B0100,8,10
082725B0100,8,11
082725C0100,8,11
082726B0100,8,10
082726C0100,8,10
082727B0100,8,1
082727C0100,8,1
082728B0100,8,1
082728C0100,8,1
082729B0100,8,10
082729C0100,8,10
082730B0100,8,1
082730C0100,8,1
082731B0100,8,11
082731C0100,8,11
082731C0200,8,11
082732B0100,8,10
082733B0100,8,10
082733C0100,8,10
082734B0100,8,10
082734C0100,8,10
082735B0100,8,1
082735C0100,8,1
082736B0100,8,10
082736C0100,8,10
082737B0100,8,1
082737C0100,8,1
082738B0100,8,1
082738C0100,8,1
082739B0100,8,1
082739C0100,8,1
082740B0100,8,10
082740C0100,8,10
082741B0100,8,1
082741C0100,8,1
082742B0100,8,1
082742C0100,8,1
082743B0100,8,1
082743C0100,8,1
082744B0100,8,1
082744C0100,8,1
082745B0100,8,1
082745C0100,8,1
082746B0100,8,1
082746C0100,8,1
082747B0100,8,1
082747C0100,8,1
082748B0100,8,1
082748C0100,8,1
082749B0100,8,1
082749C0100,8,1
082750B0100,8,10
082751B0100,8,1
082751C0100,8,1
082752B0100,8,10
082752C0100,8,10
082752C0200,8,10
082753B0100,8,1
082753C0100,8,1
082754B0100,8,1
082754C0100,8,1
082755B0100,8,1
082755C0100,8,1
082756B0100,8,1
082756C0100,8,1
082757B0100,8,1
082757C0100,8,1
082758B0100,8,1
082758C0100,8,1
082759B0100,8,1
082759C0100,8,1
082760B0100,8,10
082760C0100,8,10
082761B0100,8,10
082761C0100,8,10
082761C0200,8,10
082762B0100,8,1
082762C0100,8,1
082763B0100,8,1
082763C0100,8,1
082764B0100,8,1
082764C0100,8,1
082765B0100,8,1
082765C0100,8,1
082766B0100,8,1
082766C0100,8,1
082767B0100,8,1
082767C0100,8,1
082768B0100,8,1
082768C0100,8,1
082769B0100,8,10
082769C0100,8,10
082770B0100,8,1
082770C0100,8,1
082771B0100,8,10
082771C0100,8,10
082772B0100,8,1
082772C0100,8,1
082773B0100,8,1
082773C0100,8,1
082774B0100,8,1
082774C0100,8,1
082775B0100,8,10
082775C0100,8,10
082775S0100,8,1
082776B0100,8,1
082776C0100,8,1
082777B0100,8,1
082777C0100,8,1
082778B0100,8,10
082778C0100,8,10
082779B0100,8,1
082779C0100,8,1
082780B0100,8,1
082780C0100,8,1
082781B0100,8,10
082781C0100,8,10
082781C0200,8,10
082781C0300,8,10
082781C0400,8,10
082781C0500,8,10
082781C0600,8,10
082781C0700,8,10
082781C0800,8,10
082781C0900,8,10
082781C1000,8,10
082782B0100,8,10
082782C0100,8,10
082782C0200,8,10
082782C0300,8,10
082782C0400,8,10
082782C0500,8,10
082782C0600,8,10
082782C0700,8,10
082782C0800,8,10
082782C0900,8,10
082783B0100,8,10
082784B0100,8,1
082784C0100,8,1
082785B0100,8,1
082785C0100,8,1
082786B0100,8,10
082786C0100,8,10
082787B0100,8,1
082787C0100,8,1
082788B0100,8,10
082788C0100,8,10
082789B0100,8,10
082789C0100,8,10
082790B0100,8,1
082790C0100,8,1
082791B0100,8,10
082791C0100,8,10
082792B0100,8,1
082792C0100,8,1
082793B0100,8,10
082793C0100,8,10
082794B0100,8,1
082794C0100,8,1
082795B0100,8,10
082795C0100,8,10
082796B0100,8,10
082796C0100,8,10
082796C0200,8,10
082797B0100,8,10
082797C0100,8,10
082798B0100,8,10
082799B0100,8,1
082799C0100,8,1
082800B0100,8,10
082801B0100,8,10
082802B0100,8,1
082802C0100,8,1
082803B0100,8,10
082803C0100,8,10
082804B0100,8,1
082804C0100,8,1
082805B0100,8,1
082805C0100,8,1
082806B0100,8,10
082807B0100,8,1
082807C0100,8,1
082808B0100,8,1
082808C0100,8,1
082809B0100,8,1
082809C0100,8,1
082810B0100,8,10
082810C0100,8,10
082811B0100,8,10
082811C0100,8,10
082811C0200,8,10
082811C0300,8,10
082811C0400,8,10
082811C0500,8,10
082811C0600,8,10
082811C0700,8,10
082811C0800,8,10
082811C0900,8,10
082811C1000,8,10
082812B0100,8,10
082813B0100,8,1
082813C0100,8,1
082814B0100,8,10
082814C0100,8,10
082814C0200,8,10
082815B0100,8,10
082815C0100,8,10
082815C0200,8,10
082815C0300,8,10
082815C0400,8,10
082815C0500,8,10
082815C0600,8,10
082815C0700,8,10
082815C0800,8,10
082815C0900,8,10
082815C1000,8,10
082815C1100,8,10
082815C1200,8,10
082815C1300,8,10
082815C1400,8,10
082815C1500,8,10
082815S0100,8,1
082816B0100,8,10
082817B0100,8,1
082817C0100,8,1
082818B0100,8,10
082818C0100,8,10
082818C0200,8,10
082818C0300,8,10
082819B0100,8,10
082819C0100,8,10
082819C0200,8,10
082820B0100,8,1
082820C0100,8,1
082821B0100,8,10
082821C0100,8,10
082821C0200,8,10
082821C0300,8,10
082821C0400,8,10
082821C0500,8,10
082821C0600,8,10
082821C0700,8,10
082821C0800,8,10
082821C0900,8,10
082821C1000,8,10
082821C1100,8,10
082821C1200,8,10
082821C1300,8,10
082821C1400,8,10
082821C1500,8,10
082821C1600,8,10
082822B0100,8,1
082822C0100,8,1
082823B0100,8,10
082823C0100,8,10
082823C0200,8,10
082823C0300,8,10
082823C0400,8,10
082823C0500,8,10
082823C0600,8,10
082823C0700,8,10
082823C0800,8,10
082823C0900,8,10
082823C1000,8,10
082823C1100,8,10
082823C1200,8,10
082823C1300,8,10
082824B0100,8,10
082824C0100,8,10
082825B0100,8,10
082825C0100,8,10
082825C0200,8,10
082826B0100,8,10
082826C0100,8,10
082827B0100,8,10
082827C0100,8,10
082829B0100,8,3
082829C0100,8,3
082830B0100,8,12
082830C0100,8,12
082830C0200,8,12
082830C0300,8,12
082831B0100,8,12
082831C0100,8,12
082832B0100,8,12
082832C0100,8,12
082832C0200,8,12
082832C0300,8,12
082833B0100,8,12
082833C0100,8,12
082833C0200,8,12
082834B0100,8,3
082835B0100,8,3
082835C0100,8,3
082836B0100,8,3
082836C0100,8,3
082837B0100,8,3
082838B0100,8,1
082838C0100,8,1
082839B0100,8,1
082839C0100,8,1
082840B0100,8,1
082840C0100,8,1
082841B0100,8,10
082842B0100,8,1
082842C0100,8,1
082843B0100,8,1
082843C0100,8,1
082844B0100,8,15
082844C0100,8,15
082844C0200,8,15
082844C0300,8,15
082844C0400,8,15
082844C0500,8,15
082845B0100,8,6
082845C0100,8,6
082846B0100,8,6
082847B0100,8,6
082847C0100,8,6
082848B0100,8,15
082848C0100,8,15
082848C0200,8,15
082848C0300,8,15
082848C0400,8,15
082848C0500,8,15
082849B0100,8,15
082849C0100,8,15
082850B0100,8,6
082850C0100,8,6
082851B0100,8,6
082851C0100,8,6
082852B0100,8,15
082853B0100,8,6
082853C0100,8,6
082854B0100,8,6
082854C0100,8,6
082855B0100,8,6
082855C0100,8,6
082856B0100,8,6
082856C0100,8,6
082857B0100,8,15
082858B0100,8,15
082858C0100,8,15
082858C0200,8,15
082859B0100,8,15
082859C0100,8,15
082860B0100,8,6
082860C0100,8,6
082861B0100,8,15
082862B0100,8,6
082862C0100,8,6
082863B0100,8,6
082864B0100,8,6
082864C0100,8,6
082865B0100,8,6
082865C0100,8,6
082866B0100,8,6
082867B0100,8,6
082867C0100,8,6
082868B0100,8,6
082868C0100,8,6
082869B0100,8,6
082869C0100,8,6
082870B0100,8,6
082870C0100,8,6
082871B0100,8,6
082871C0100,8,6
082872B0100,8,6
082872C0100,8,6
082873B0100,8,6
082873C0100,8,6
082874B0100,8,6
082874C0100,8,6
082875B0100,8,6
082875C0100,8,6
082876B0100,8,6
082876C0100,8,6
082877B0100,8,6
082877C0100,8,6
082878B0100,8,6
082878C0100,8,6
082879B0100,8,15
082880B0100,8,6
082880C0100,8,6
082881B0100,8,15
082882B0100,8,6
082882C0100,8,6
082883B0100,8,6
082883C0100,8,6
082884B0100,8,6
082884C0100,8,6
082885B0100,8,8
082885C0100,8,8
082886B0100,8,17
082887B0100,8,17
082888B0100,8,6
082888C0100,8,6
082889B0100,8,6
082889C0100,8,6
082890B0100,8,6
082890C0100,8,6
082891B0100,8,6
082891C0100,8,6
082892B0100,8,6
082892C0100,8,6
082893B0100,8,6
082893C0100,8,6
082894B0100,8,6
082894C0100,8,6
082895B0100,8,8
082895C0100,8,8
082896B0100,8,8
082896C0100,8,8
082897B0100,8,8
082897C0100,8,8
082898B0100,8,8
082898C0100,8,8
082899B0100,8,8
082899C0100,8,8
082900B0100,8,8
082900C0100,8,8
082901B0100,8,8
082901C0100,8,8
082902B0100,8,8
082902C0100,8,8
082903B0100,8,2
082903C0100,8,2
082904B0100,8,11
082905B0100,8,11
082906B0100,8,2
082906C0100,8,2
082907B0100,8,11
082908B0100,8,2
082908C0100,8,2
082909B0100,8,2
082909C0100,8,2
082910B0100,8,2
082910C0100,8,2
082911B0100,8,11
082912B0100,8,2
082912C0100,8,2
082913B0100,8,11
082914B0100,8,11
082915B0100,8,2
082915C0100,8,2
082915C0200,8,2
082916B0100,8,11
082916C0100,8,11
082916C0200,8,11
082917B0100,8,11
082917C0100,8,11
082917C0200,8,11
082918B0100,8,11
082918C0100,8,11
082918C0200,8,11
082919B0100,8,2
082919C0100,8,2
082920B0100,8,2
082920C0100,8,2
082921B0100,8,11
082922B0100,8,11
082923B0100,8,2
082924B0100,8,11
082924C0100,8,11
082924C0200,8,11
082924C0300,8,11
082924C0400,8,11
082925B0100,8,11
082926B0100,8,2
082926C0100,8,2
082927B0100,8,2
082927C0100,8,2
082928B0100,8,2
082928C0100,8,2
082929B0100,8,11
082929C0100,8,11
082929C0200,8,11
082929C0300,8,11
082930B0100,8,11
082930C0100,8,11
082930C0200,8,11
082930C0300,8,11
082930C0400,8,11
082930C0500,8,11
082930C0600,8,11
082930C0700,8,11
082930C0800,8,11
082930C0900,8,11
082931B0100,8,11
082931C0100,8,11
082932B0100,8,2
082933B0100,8,11
082934B0100,8,2
082934C0100,8,2
082935B0100,8,11
082936B0100,8,2
082936C0100,8,2
082937B0100,8,10
082937C0100,8,10
082937C0200,8,10
082938B0100,8,10
082939B0100,8,1
082940B0100,8,1
082941B0100,8,10
082942B0100,8,1
082943B0100,8,1
082944B0100,8,10
082945B0100,8,10
082946B0100,8,1
082947B0100,8,10
082948B0100,8,1
082949B0100,8,1
082950B0100,8,10
082951B0100,8,1
082952B0100,8,1
082953B0100,8,1
082954B0100,8,1
082955B0100,8,1
082956B0100,8,1
082957B0100,8,1
082958B0100,8,1
082959B0100,8,10
082960B0100,8,1
082961B0100,8,1
082962B0100,8,1
082962C0100,8,1
082963B0100,8,1
082964B0100,8,1
082965B0100,8,1
082966B0100,8,1
082967B0100,8,1
082968B0100,8,1
082969B0100,8,1
082970B0100,8,1
082971B0100,8,10
082971C0100,8,10
082971C0200,8,10
082971C0300,8,10
082971C0400,8,10
082972B0100,8,1
082973B0100,8,10
082974B0100,8,10
082974C0100,8,10
082974C0200,8,10
082974C0300,8,10
082974C0400,8,10
082974C0500,8,10
082974C0600,8,10
082974C0700,8,10
082975B0100,8,1
082976B0100,8,10
082976C0100,8,10
082976C0200,8,10
082976C0300,8,10
082977B0100,8,10
082978B0100,8,1
082979B0100,8,1
082980B0100,8,1
082981B0100,8,1
082982B0100,8,1
082982C0100,8,1
082983B0100,8,10
082983C0100,8,10
082983C0200,8,10
082983C0300,8,10
082983C0400,8,10
082983C0500,8,10
082983C0600,8,10
082983C0700,8,10
082983C0800,8,10
082983C0900,8,10
082983C1000,8,10
082983C1100,8,10
082983C1200,8,10
082984B0100,8,10
082985B0100,8,1
082986B0100,8,10
082987B0100,8,1
082988B0100,8,1
082989B0100,8,1
082989C0100,8,1
082990B0100,8,10
082991B0100,8,1
082991C0100,8,1
082992B0100,8,1
082993B0100,8,10
082994B0100,8,1
082995B0100,8,1
082995C0100,8,1
082996B0100,8,1
082997B0100,8,1
082998B0100,8,10
082998C0100,8,10
082998C0200,8,10
082999B0100,8,1
083000B0100,8,1
083001B0100,8,1
083002B0100,8,1
083003B0100,8,1
083004B0100,8,10
083004C0100,8,10
083005B0100,8,1
083006B0100,8,1
083007B0100,8,1
083008B0100,8,1
083009B0100,8,1
083010B0100,8,1
083010C0100,8,1
083011B0100,8,1
083012B0100,8,1
083013B0100,8,1
083014B0100,8,1
083015B0100,8,1
083016B0100,8,10
083017B0100,8,1
083018B0100,8,10
083018C0100,8,10
083019B0100,8,1
083020B0100,8,1
083021B0100,8,10
083021C0100,8,10
083021C0200,8,10
083021C0300,8,10
083021C0400,8,10
083022B0100,8,1
083023B0100,8,1
083024B0100,8,1
083025B0100,8,1
083026B0100,8,1
083027B0100,8,10
083028B0100,8,13
083029B0100,8,13
083030B0100,8,2
083031B0100,8,4
083032B0100,8,4
083032C0100,8,4
083033B0100,8,4
083034B0100,8,2
083035B0100,8,4
083036B0100,8,4
083037B0100,8,4
083038B0100,8,2
083039B0100,8,2
083040B0100,8,2
083041B0100,8,2
083042B0100,8,2
083043B0100,8,2
083044B0100,8,2
083045B0100,8,2
083046B0100,8,2
083047B0100,8,2
083048B0100,8,2
083049B0100,8,2
083050B0100,8,2
083051B0100,8,2
083052B0100,8,2
083053B0100,8,2
083054B0100,8,2
083055B0100,8,2
083056B0100,8,2
083057B0100,8,2
083058B0100,8,2
083059B0100,8,2
083060B0100,8,2
083061B0100,8,2
083062B0100,8,2
083063B0100,8,2
083064B0100,8,2
083065B0100,8,2
083066B0100,8,2
083067B0100,8,2
083068B0100,8,2
083069B0100,8,2
083070B0100,8,2
083071B0100,8,2
083072B0100,8,2
083073B0100,8,2
083074B0100,8,2
083075B0100,8,2
083076B0100,8,2
083077B0100,8,2
083078B0100,8,2
083079B0100,8,2
083080B0100,8,2
083081B0100,8,2
083082B0100,8,2
083083B0100,8,2
083084B0100,8,2
083085B0100,8,2
083086B0100,8,2
083087B0100,8,2
083088B0100,8,2
083089B0100,8,2
083090B0100,8,2
083091B0100,8,2
083092B0100,8,2
083093B0100,8,2
083094B0100,8,2
083095B0100,8,2
083096B0100,8,2
083097B0100,8,2
083098B0100,8,2
083099B0100,8,2
083100B0100,8,2
083101B0100,8,12
083102B0100,8,12
083103B0100,8,12
083104B0100,8,12
083105B0100,8,3
083105C0100,8,3
083106B0100,8,12
083106C0100,8,12
083107B0100,8,3
083107C0100,8,3
083108B0100,8,12
083109B0100,8,3
083109C0100,8,3
083110B0100,8,3
083110C0100,8,3
083111B0100,8,3
083111C0100,8,3
083112B0100,8,3
083112C0100,8,3
083113B0100,8,3
083113C0100,8,3
083114B0100,8,12
083114C0100,8,12
083115B0100,8,3
083115C0100,8,3
083116B0100,8,12
083117B0100,8,3
083117C0100,8,3
083118B0100,8,12
083118C0100,8,12
083119B0100,8,12
083119C0100,8,12
083119C0200,8,12
083120B0100,8,2
083121B0100,8,2
083122B0100,8,2
083123B0100,8,2
083124B0100,8,2
083125B0100,8,11
083126B0100,8,2
083127B0100,8,2
083128B0100,8,2
083129B0100,8,2
083130B0100,8,11
083131B0100,8,11
083132B0100,8,11
083133B0100,8,2
083134B0100,8,11
083135B0100,8,11
083136B0100,8,2
083137B0100,8,2
083138B0100,8,2
083139B0100,8,11
083140B0100,8,2
083141B0100,8,2
083142B0100,8,2
083143B0100,8,2
083144B0100,8,2
083144C0100,8,2
083145B0100,8,2
083146B0100,8,11
083147B0100,8,2
083148B0100,8,11
083149B0100,8,11
083150B0100,8,2
083150C0100,8,2
083151B0100,8,11
083152B0100,8,11
083153B0100,8,2
083153C0100,8,2
083154B0100,8,11
083155B0100,8,2
083155C0100,8,2
083156B0100,8,11
083157B0100,8,11
083158B0100,8,11
083159B0100,8,11
083160B0100,8,11
083161B0100,8,11
083162B0100,8,11
083163B0100,8,11
083164B0100,8,11
083165B0100,8,11
083166B0100,8,11
083167B0100,8,11
083168B0100,8,11
083169B0100,8,11
083170B0100,8,11
083171B0100,8,2
083171C0100,8,2
083172B0100,8,2
083172C0100,8,2
083173B0100,8,11
083174B0100,8,11
083175B0100,8,11
083176B0100,8,11
083177B0100,8,15
083177C0100,8,15
083177C0200,8,15
083178B0100,8,15
083178C0100,8,15
083178C0200,8,15
083178S0100,8,6
083179B0100,8,15
083179C0100,8,15
083179C0200,8,15
083180B0100,8,6
083180C0100,8,6
083181B0100,8,15
083182B0100,8,15
083183B0100,8,6
083183C0100,8,6
083184B0100,8,6
083185B0100,8,6
083186B0100,8,6
083187B0100,8,15
083188B0100,8,15
083189B0100,8,6
083190B0100,8,15
083191B0100,8,6
083192B0100,8,15
083193B0100,8,15
083194B0100,8,15
083195B0100,8,15
083196B0100,8,6
083196C0100,8,6
083197B0100,8,6
083198B0100,8,15
083199B0100,8,6
083200B0100,8,6
083200C0100,8,6
083201B0100,8,6
083202B0100,8,15
083203B0100,8,15
083204B0100,8,6
083205B0100,8,15
083206B0100,8,6
083206C0100,8,6
083207B0100,8,6
083207C0100,8,6
083208B0100,8,15
083209B0100,8,15
083210B0100,8,6
083211B0100,8,15
083212B0100,8,15
083213B0100,8,6
083213C0100,8,6
083214B0100,8,6
083214C0100,8,6
083215B0100,8,17
083215C0100,8,17
083215C0200,8,17
083215C0300,8,17
083215C0400,8,17
083215C0500,8,17
083215C0600,8,17
083215C0700,8,17
083215C0800,8,17
083215C0900,8,17
083216B0100,8,8
083217B0100,8,8
083218B0100,8,14
083218C0100,8,14
083218C0200,8,14
083219B0100,8,8
083220B0100,8,17
083221B0100,8,17
083221C0100,8,17
083221C0200,8,17
083222B0100,8,17
083223B0100,8,17
083223C0100,8,17
083224B0100,8,17
083225B0100,8,17
083225C0100,8,17
083225C0200,8,17
083225C0300,8,17
083226B0100,8,8
083227B0100,8,17
083228B0100,8,17
083229B0100,8,17
083230B0100,8,17
083231B0100,8,17
083232B0100,8,17
083233B0100,8,17
083233C0100,8,17
083234B0100,8,17
083234C0100,8,17
083235B0100,8,17
083236B0100,8,17
083237B0100,8,17
083238B0100,8,17
083239B0100,8,8
083239C0100,8,8
083240B0100,8,17
083241B0100,8,17
083242B0100,8,17
083243B0100,8,17
083244B0100,8,17
083245B0100,8,17
083246B0100,8,17
083247B0100,8,17
083248B0100,8,17
083249B0100,8,17
083250B0100,8,17
083251B0100,8,8
083252B0100,8,8
083253B0100,8,17
083254B0100,8,8
083254C0100,8,8
083255B0100,8,17
083256B0100,8,8
083257B0100,8,17
083258B0100,8,8
083258C0100,8,8
083259B0100,8,8
083259C0100,8,8
083260B0100,8,8
083260C0100,8,8
083261B0100,8,17
083262B0100,8,8
083262C0100,8,8
083263B0100,8,17
083264B0100,8,6
083265B0100,8,6
083265C0100,8,6
083266B0100,8,15
083266C0100,8,15
083266C0200,8,15
083267B0100,8,15
083267C0100,8,15
083268B0100,8,6
083269B0100,8,15
083269C0100,8,15
083270B0100,8,15
083270C0100,8,15
083271B0100,8,15
083271C0100,8,15
083271C0200,8,15
083272B0100,8,15
083272C0100,8,15
083273B0100,8,15
083274B0100,8,15
083274C0100,8,15
083275B0100,8,15
083275C0100,8,15
083276B0100,8,15
083276C0100,8,15
083277B0100,8,15
083277C0100,8,15
083278B0100,8,15
083278C0100,8,15
083279B0100,8,15
083279C0100,8,15
083279C0200,8,15
083280B0100,8,15
083280C0100,8,15
083281B0100,8,6
083282B0100,8,5
083282C0100,8,5
083282C0200,8,5
083283B0100,8,14
083283C0100,8,14
083283C0200,8,14
083283C0300,8,14
083284B0100,8,14
083284C0100,8,14
083284C0200,8,14
083284C0300,8,14
083285B0100,8,15
083285C0100,8,15
083285C0200,8,15
083285C0300,8,15
083286B0100,8,15
083286C0100,8,15
083286C0200,8,15
083286C0300,8,15
083287B0100,8,17
083287C0100,8,17
083288B0100,8,8
083288C0100,8,8
083289B0100,8,8
083289C0100,8,8
083290B0100,8,17
083290C0100,8,17
